540000	12	1	1	7	6	8	90	5.1	-1.8	1025	3.2	99	-1	0	0	1	302	-315	0
543600	12	1	1	7	7	8	90	4.8	-1.7	1025	3.3	99	10	0	0	1	302	-315	0
547200	12	1	1	7	8	8	100	5.1	-1.6	1025	3.3	99	10	0	0	1	302	-315	0
550800	12	1	1	7	9	7	100	5.1	-1.5	1026	3.3	99	10	0	32	1	297	-315	0
554400	12	1	1	7	10	8	101	5.6	-1.2	1026	3.3	98	24	0	37	1	296	-315	0
558000	12	1	1	7	11	8	101	5.1	-1.1	1026	3.4	98	24	0	38	1	302	-315	0
561600	12	1	1	7	12	8	110	5.6	-1.5	1026	3.3	97	56	0	39	1	300	-315	0
565200	12	1	1	7	13	8	99	5.8	-1.4	1026	3.2	96	24	0	32	1	298	-315	0
568800	12	1	1	7	14	8	101	6	-1.9	1026	3.2	96	10	0	18	1	298	-315	0
572400	12	1	1	7	15	8	100	6	-2	1026	3.1	97	77	0	4	1	297	-315	0
576000	12	1	1	7	16	8	91	5.2	-1.9	1027	3.2	98	20	0	0	1	297	-315	0
579600	12	1	1	7	17	8	110	5.7	-1.5	1027	3.2	98	20	0	0	1	298	-313	0
583200	12	1	1	7	18	7	110	5	-1.4	1027	3.1	93	10	0	0	1	294	-312	0
586800	12	1	1	7	19	6	101	5.5	-2	1027	2.9	89	2	0	0	1	282	-310	0
590400	12	1	1	7	20	4	100	4.7	-2.8	1027	2.8	90	-1	0	0	1	264	-310	0
594000	12	1	1	7	21	3	90	4.8	-3.3	1027	2.8	92	-1	0	0	1	246	-309	0
597600	12	1	1	7	22	2	90	5.2	-3.9	1027	2.7	94	-1	0	0	1	233	-308	0
601200	12	1	1	7	23	1	90	4.4	-4.5	1027	2.6	94	-1	0	0	1	220	-307	0
604800	12	1	1	7	24	1	99	4.8	-5	1027	2.5	94	-1	0	0	1	215	-306	0
608400	12	1	1	8	1	2	92	4.9	-5.3	1027	2.4	93	-1	0	0	1	219	-304	0
612000	12	1	1	8	2	4	101	4.9	-5.3	1027	2.4	93	-1	0	0	1	236	-300	0
615600	12	1	1	8	3	5	111	3.7	-5.8	1028	2.3	94	-1	0	0	1	251	-296	0
619200	12	1	1	8	4	7	91	4.7	-5.6	1027	2.3	94	-1	0	0	1	267	-294	0
622800	12	1	1	8	5	7	100	4.2	-5.4	1027	2.3	94	-1	0	0	1	278	-293	0
626400	12	1	1	8	6	8	90	4.7	-5.7	1027	2.3	95	-1	0	0	1	283	-292	0
630000	12	1	1	8	7	8	101	3.8	-5.9	1028	2.3	97	-1	0	0	1	287	-292	0
633600	12	1	1	8	8	8	100	4.8	-5.9	1028	2.4	98	70	0	0	1	286	-291	0
637200	12	1	1	8	9	8	90	4.4	-5.6	1028	2.4	99	5	2	46	1	285	-292	0
640800	12	1	1	8	10	8	100	3.4	-5.3	1029	2.5	99	77	0	64	1	285	-294	0
644400	12	1	1	8	11	8	100	4.2	-5.4	1029	2.5	100	77	0	69	1	284	-298	0
648000	12	1	1	8	12	8	100	3.3	-5	1029	2.5	99	20	2	90	1	284	-301	0
651600	12	1	1	8	13	6	90	3.6	-4.2	1028	2.6	97	5	45	93	1	275	-303	0
655200	12	1	1	8	14	0	91	3.5	-3.7	1028	2.6	94	5	43	80	1	237	-304	0
658800	12	1	1	8	15	1	101	3.5	-4	1028	2.5	91	5	2	27	1	214	-303	0
662400	12	1	1	8	16	1	100	3.8	-4.5	1028	2.4	90	5	0	0	1	218	-300	0
666000	12	1	1	8	17	0	101	4.7	-5	1028	2.3	89	5	0	0	1	211	-299	0
669600	12	1	1	8	18	0	101	4.3	-5	1028	2.3	90	2	0	0	1	205	-298	0
673200	12	1	1	8	19	0	120	4.2	-5.3	1028	2.3	91	2	0	0	1	205	-298	0
676800	12	1	1	8	20	1	109	3.9	-5.7	1029	2.2	90	-1	0	0	1	209	-300	0
680400	12	1	1	8	21	0	110	3.5	-6	1029	2.2	90	5	0	0	1	208	-303	0
684000	12	1	1	8	22	0	110	3.8	-6.3	1029	2.2	92	5	0	0	1	203	-305	0
687600	12	1	1	8	23	0	109	3.5	-6.7	1029	2.1	93	5	0	0	1	202	-306	0
691200	12	1	1	8	24	1	100	2.6	-7.1	1029	2.1	94	5	0	0	1	205	-307	0
694800	12	1	1	9	1	1	99	3.6	-7.5	1029	2	95	73	0	0	1	208	-307	0
698400	12	1	1	9	2	1	101	3.2	-8	1028	2	96	71	0	0	1	208	-307	0
702000	12	1	1	9	3	1	99	3.6	-8.2	1028	2	97	71	0	0	1	207	-307	0
705600	12	1	1	9	4	0	89	3.4	-8.3	1028	1.9	97	71	0	0	1	202	-306	0
709200	12	1	1	9	5	0	91	3.8	-8.8	1028	1.9	96	71	0	0	1	197	-306	0
712800	12	1	1	9	6	1	99	4.7	-8.9	1028	1.8	96	71	0	0	1	200	-305	0
716400	12	1	1	9	7	2	99	3.8	-9	1028	1.8	95	77	0	0	1	208	-305	0
720000	12	1	1	9	8	2	90	3.5	-9.1	1028	1.8	94	78	0	0	1	212	-304	0
723600	12	1	1	9	9	0	109	2.8	-8.1	1028	1.8	94	22	69	40	1	204	-304	0
727200	12	1	1	9	10	0	128	3.4	-6.3	1028	1.9	89	71	124	58	1	199	-305	0
730800	12	1	1	9	11	0	120	3.2	-5	1028	2	81	22	153	74	1	202	-307	0
