T_Air,Q_Hou_Dem,P_PV,P_EL_Dem,QTWW,TpTWW,fTWW,Win_Speed,HGloHor
275.25,3378.53141,0.0,0.061340167,0.0,10.0,0.0,3.2,0
275.34999999999997,3394.108370000001,0.0,0.240352319,0.0,10.0,0.0,3.5,0
275.04999999999995,3362.09116,0.0,0.229175025,0.105,25.0,3.0,3.7,14
276.04999999999995,3164.56337,94.60334316089302,0.090617626,0.21,25.0,6.0,3.8,104
279.04999999999995,2046.592634,406.4922626802639,1.168564603,0.315,55.0,4.0,4.1,236
281.34999999999997,948.8574845,1330.7280912920617,1.622097133,0.0,10.0,0.0,4.5,352
283.54999999999995,891.067334,2165.5718567645613,1.998997706,3.815,40.0,16.0,4.7,437
284.34999999999997,731.280676,2434.921560251483,0.785261984,0.0,10.0,0.0,5.7,412
285.15,702.1251430000001,1908.148494476106,0.964203119,0.105,25.0,3.0,5.8,300
286.04999999999995,648.490387,1980.852547712496,1.913618654,0.105,25.0,3.0,5.4,302
285.45,667.231907,1172.6139836786278,2.09383135,0.315,40.0,9.0,5.7,184
284.95,814.9001679999999,613.4581206173757,0.950781602,0.105,25.0,3.0,5.9,98
283.54999999999995,1090.4961600000001,47.92233791547271,1.629494343,0.735,55.0,4.0,5.3,10
282.95,1347.83231,0.0,0.445866026,0.0,10.0,0.0,4.5,0
282.54999999999995,1479.1451023000002,0.0,0.567492978,1.715,40.0,15.0,3.6,0
282.45,1491.681724,0.0,1.577379621,0.0,10.0,0.0,3.2,0
282.25,2182.8838659999997,0.0,0.577261724,0.21,25.0,6.0,2.7,0
282.25,2382.3926770000003,0.0,0.518698867,3.705,40.0,10.0,3.6,0
282.65,2391.4905559999997,0.0,0.368775341,0.105,40.0,9.0,3.4,0
283.15,2332.421627,0.0,0.114717581,0.0,10.0,0.0,3.7,0
283.15,2286.704495,0.0,0.060628763,0.0,10.0,0.0,4.5,0
282.84999999999997,2279.4557,0.0,0.084043858,0.0,10.0,0.0,5.6,0
282.34999999999997,2320.8494900000005,0.0,0.165492098,0.0,10.0,0.0,4.9,0
281.34999999999997,2404.461663,0.0,0.110840756,0.0,10.0,0.0,5.1,0
280.54999999999995,2494.45594,0.0,0.060896862,0.0,10.0,0.0,5.3,0
280.15,2571.42352,0.0,0.061560122,0.0,10.0,0.0,4.6,0
279.65,2592.38334,0.0,0.103398506,0.105,25.0,3.0,4.9,14
280.25,2453.6424500000003,95.43725853464755,1.300915907,0.21,25.0,6.0,4.9,107
282.54999999999995,1447.8307439999999,388.714220876219,0.182686805,0.315,55.0,4.0,4.5,243
284.34999999999997,654.00872,1307.727941772489,0.190199536,0.0,10.0,0.0,3.8,363
285.95,448.6695725,2162.0731430479423,0.175056065,3.815,40.0,16.0,3.7,448
286.34999999999997,466.295733,2712.7980127126693,1.648564672,0.0,10.0,0.0,4.1,486
286.84999999999997,494.44714500000003,2813.6985605692657,0.224506855,0.105,25.0,3.0,4.3,452
286.34999999999997,485.058533,2141.036152646222,0.226216245,0.105,25.0,3.0,4.6,324
286.54999999999995,471.158592,1694.4716910395198,0.21974418,0.315,40.0,9.0,4.6,251
286.15,496.589796,925.3054007130968,0.283229528,0.105,25.0,3.0,4.3,142
285.04999999999995,600.5432426,206.22166217883037,0.095750737,0.735,55.0,4.0,3.4,35
283.04999999999995,814.027199,0.0,0.198000554,0.0,10.0,0.0,3.0,0
281.75,1392.40428184,0.0,0.667306093,1.715,40.0,15.0,3.3,0
280.45,1497.7701749999999,0.0,0.549732818,0.0,10.0,0.0,3.4,0
279.84999999999997,2090.042921,0.0,0.634183857,0.21,25.0,6.0,3.7,0
279.75,2200.8324900000002,0.0,1.463704649,3.705,40.0,10.0,3.7,0
280.65,2176.60348,0.0,0.504247839,0.105,40.0,9.0,3.4,0
280.25,2172.428122,0.0,0.268774557,0.0,10.0,0.0,3.2,0
279.75,2191.8888239999997,0.0,0.148095258,0.0,10.0,0.0,3.3,0
279.84999999999997,2203.043708,0.0,0.061574192,0.0,10.0,0.0,3.3,0
280.25,2194.65618,0.0,0.063095037,0.0,10.0,0.0,3.6,0
280.84999999999997,2187.7269659999997,0.0,0.098196712,0.0,10.0,0.0,4.2,0
280.75,2230.689,0.0,0.097578393,0.0,10.0,0.0,4.2,0
279.75,2308.370532,0.0,0.084989665,0.0,10.0,0.0,3.9,0
279.65,2349.04248,0.0,0.125559945,0.105,25.0,3.0,3.7,9
279.75,2248.71682,93.24958638896264,0.429889467,0.21,25.0,6.0,3.7,105
282.45,1433.10136,384.7500783636057,1.200704079,0.315,55.0,4.0,3.4,249
283.75,701.665577,1287.5748588991798,0.950192306,0.0,10.0,0.0,4.3,363
285.04999999999995,645.48671,1943.640636547109,0.348253431,3.815,40.0,16.0,6.1,375
284.04999999999995,598.7271,1725.248741623,1.604275143,0.0,10.0,0.0,6.3,279
285.04999999999995,569.90549562,2012.6944268893465,0.183345211,0.105,25.0,3.0,5.3,315
286.15,528.065428,2275.0745904420423,2.396989588,0.105,25.0,3.0,4.7,342
285.45,520.678797,1422.663117691582,2.138163256,0.315,40.0,9.0,5.0,217
285.65,552.8128985,1008.9742867503388,0.298591814,0.105,25.0,3.0,4.4,152
283.65,716.570497,299.12579018306906,0.184389877,0.735,55.0,4.0,3.7,49
282.04999999999995,977.7290290000001,0.0,0.092170796,0.0,10.0,0.0,3.1,0
282.04999999999995,1356.2272360000002,0.0,0.575193739,1.715,40.0,15.0,3.3,0
283.04999999999995,1346.992839,0.0,1.115889012,0.0,10.0,0.0,2.6,0
281.45,1968.2905729999998,0.0,0.40381447,0.21,25.0,6.0,2.0,0
281.04999999999995,2147.5796459999997,0.0,0.327942062,3.705,40.0,10.0,2.4,0
281.34999999999997,2182.99518,0.0,0.263105903,0.105,40.0,9.0,2.0,0
281.25,2179.747943,0.0,0.060595675,0.0,10.0,0.0,3.2,0
281.34999999999997,2171.91247,0.0,0.09855299,0.0,10.0,0.0,3.4,0
281.25,2172.1954299999998,0.0,0.111244627,0.0,10.0,0.0,3.4,0
281.34999999999997,2174.845083,0.0,0.063747815,0.0,10.0,0.0,3.8,0
281.45,2185.418877,0.0,0.124750008,0.0,10.0,0.0,4.1,0
281.34999999999997,2208.037973,0.0,0.062830311,0.0,10.0,0.0,3.5,0
281.25,2225.2728249999996,0.0,0.116569566,0.0,10.0,0.0,3.5,0
281.54999999999995,2205.2971230000003,0.0,1.132486068,0.0,10.0,0.0,3.5,4
282.15,2114.3617999999997,171.18550291978775,0.635088207,3.815,40.0,16.0,3.2,36
283.04999999999995,1449.113135,640.0137543883409,1.165144984,3.705,40.0,10.0,3.6,129
284.75,1152.91783,637.747413315295,2.382335816,0.0,10.0,0.0,3.3,103
285.15,1647.4874910000003,408.23447316248206,0.780990092,0.0,10.0,0.0,4.6,68
285.84999999999997,1774.3365822,533.172124304604,1.864480733,0.21,25.0,6.0,3.9,88
284.34999999999997,1858.734705,468.3141962096161,0.182754547,0.0,10.0,0.0,4.1,78
283.15,1899.6704969999998,486.1755110328288,2.913726635,0.735,55.0,4.0,6.0,80
283.34999999999997,1884.454249,591.6773069490184,2.393751221,0.105,25.0,3.0,5.0,95
283.45,1901.90726,263.9328554848368,1.56995768,0.105,40.0,9.0,6.1,44
283.34999999999997,1967.1381470000001,54.43518233098463,1.426434844,0.105,25.0,3.0,5.3,11
282.95,2060.3531650000004,0.0,0.242918783,0.315,55.0,4.0,4.0,0
282.25,1707.649559,0.0,0.445819714,0.315,40.0,9.0,4.2,0
281.75,1829.2834039999998,0.0,0.5550478,1.715,40.0,15.0,4.2,0
280.54999999999995,2695.910126,0.0,1.413199673,0.21,25.0,6.0,3.8,0
279.34999999999997,3031.07788,0.0,0.589361619,0.105,25.0,3.0,3.7,0
278.65,3160.74595,0.0,0.351637341,0.105,25.0,3.0,3.5,0
278.04999999999995,3196.172205,0.0,0.06169538,0.0,10.0,0.0,3.1,0
277.75,3195.20124,0.0,0.094400786,0.0,10.0,0.0,3.5,0
277.45,3208.02204,0.0,0.100462103,0.0,10.0,0.0,3.2,0
276.54999999999995,3243.932705,0.0,0.077140276,0.0,10.0,0.0,3.3,0
276.34999999999997,3278.39638,0.0,0.141020848,0.0,10.0,0.0,3.2,0
275.95,3305.36454,0.0,0.060765821,0.0,10.0,0.0,3.2,0
276.04999999999995,3306.2322900000004,0.0,0.12217653,0.0,10.0,0.0,3.2,0
276.25,3249.91128,0.0,0.261793782,0.105,25.0,3.0,3.6,11
277.25,3052.22597,77.037232995797,2.188847952,0.21,25.0,6.0,3.5,88
279.84999999999997,1965.7440940000004,317.5403708149333,2.490285823,0.315,55.0,4.0,3.9,222
281.75,891.440594,1205.8094321866545,2.59410891,0.0,10.0,0.0,3.7,342
284.15,760.859485,2079.8045822167787,1.857299978,3.815,40.0,16.0,3.9,431
285.75,646.8282219999999,2625.395517329697,1.795449577,0.0,10.0,0.0,4.3,469
286.84999999999997,596.5490722,2784.9187912391726,0.163491367,0.105,25.0,3.0,4.2,451
286.84999999999997,580.265724,2648.017932624681,0.265139804,0.105,25.0,3.0,4.3,398
286.75,555.287523,2177.7136885019245,0.278532648,0.315,40.0,9.0,4.3,309
285.65,583.2039070999999,1305.6987625577767,0.187061753,0.105,25.0,3.0,4.6,185
283.15,686.2764998,306.4944543832683,0.135972753,0.735,55.0,4.0,3.9,50
282.65,832.5425600000001,0.0,0.158438624,0.0,10.0,0.0,2.9,0
282.65,1344.8458210000001,0.0,0.993981984,1.715,40.0,15.0,4.5,0
282.84999999999997,1235.239423,0.0,1.423936422,0.0,10.0,0.0,4.1,0
281.84999999999997,1772.487845,0.0,0.654225596,0.21,25.0,6.0,3.8,0
281.54999999999995,1920.08992,0.0,0.70990721,3.705,40.0,10.0,3.0,0
281.54999999999995,1985.100753,0.0,0.189370998,0.105,40.0,9.0,3.0,0
280.54999999999995,2087.074149,0.0,0.135012395,0.0,10.0,0.0,3.4,0
279.04999999999995,2202.8311240000003,0.0,0.105347371,0.0,10.0,0.0,3.5,0
279.15,2288.69023,0.0,0.119508953,0.0,10.0,0.0,3.7,0
278.75,2371.68403,0.0,0.061339286,0.0,10.0,0.0,3.6,0
278.45,2470.9271000000003,0.0,0.060781852,0.0,10.0,0.0,3.6,0
277.45,2575.43338,0.0,0.075350019,0.0,10.0,0.0,3.3,0
277.54999999999995,2652.0643499999996,0.0,0.15333595,0.0,10.0,0.0,3.5,0
277.25,2662.9134249999997,0.0,1.438407163,0.105,25.0,3.0,3.8,8
278.54999999999995,2500.01486,74.66778935386685,0.244043712,0.21,25.0,6.0,3.8,86
281.34999999999997,1560.526327,293.2071504689036,0.28891682,0.315,55.0,4.0,3.9,215
283.84999999999997,701.006881,1156.9473381589423,1.571493616,0.0,10.0,0.0,4.1,336
285.45,518.5221832,1956.3359944520237,0.214577385,3.815,40.0,16.0,4.5,406
286.04999999999995,497.215172,2390.2301559533894,2.80032437,0.0,10.0,0.0,5.2,420
287.25,496.272155,2469.9933114205646,3.225173339,0.105,25.0,3.0,5.0,395
287.15,479.976679,1863.0200389258205,1.168536485,0.105,25.0,3.0,5.2,286
287.34999999999997,475.28122800000006,1254.7335262281558,1.627520952,0.315,40.0,9.0,5.5,194
287.25,506.46409198,559.2978867574537,0.169993346,0.105,25.0,3.0,5.0,90
286.54999999999995,590.4547230000001,71.4350314875032,0.183938328,0.735,55.0,4.0,4.6,14
286.15,710.3766403,0.0,0.19567903,0.0,10.0,0.0,4.3,0
285.54999999999995,1073.95299,0.0,0.555413948,1.715,40.0,15.0,4.8,0
285.75,940.503367,0.0,0.473113527,0.0,10.0,0.0,4.4,0
285.34999999999997,1361.40615,0.0,1.401248093,0.21,25.0,6.0,4.3,0
285.34999999999997,1487.003465,0.0,0.39522035,3.705,40.0,10.0,4.1,0
284.54999999999995,1560.38413,0.0,0.351709666,0.105,40.0,9.0,4.0,0
284.04999999999995,1615.1265,0.0,0.164984667,0.0,10.0,0.0,3.7,0
283.75,1678.5473600000003,0.0,0.061366726,0.0,10.0,0.0,3.7,0
282.95,1738.2598662999999,0.0,0.151937853,0.0,10.0,0.0,3.2,0
283.45,1771.7475590000001,0.0,0.09750167,0.0,10.0,0.0,3.8,0
283.25,1826.9657379999999,0.0,0.114513328,0.0,10.0,0.0,4.5,0
282.54999999999995,1901.0994749999998,0.0,0.060962428,0.0,10.0,0.0,4.4,0
282.34999999999997,1968.1524559999996,0.0,0.061086856,0.0,10.0,0.0,4.4,0
282.04999999999995,1977.7211300000004,0.0,0.119571801,0.105,25.0,3.0,3.8,8
283.15,1826.61951,65.89214894286681,0.990805446,0.21,25.0,6.0,4.1,79
285.65,1075.16931,274.92230312351296,1.943628931,0.315,55.0,4.0,3.6,214
287.84999999999997,343.97278400000005,1111.806163203216,0.808369522,0.0,10.0,0.0,3.7,332
289.45,245.86435999999998,1946.3454735971131,1.429850224,3.815,40.0,16.0,4.8,414
291.15,274.828787,2460.2132089532506,0.191316145,0.0,10.0,0.0,4.8,445
292.34999999999997,282.012673,2542.626422505103,0.183920379,0.105,25.0,3.0,4.6,414
291.54999999999995,280.227873,2234.8086396162603,1.213266387,0.105,25.0,3.0,4.6,342
291.45,285.48626,1172.3964086853914,3.990965884,0.315,40.0,9.0,5.3,185
290.84999999999997,326.346764,531.3837298461551,1.152874272,0.105,25.0,3.0,4.1,87
288.45,395.94554000000005,88.28124196201368,0.194403488,0.735,55.0,4.0,3.8,17
287.34999999999997,473.46781575,0.0,0.401396469,0.0,10.0,0.0,3.7,0
286.75,869.628193,0.0,0.568375104,1.715,40.0,15.0,4.3,0
285.75,810.431574,0.0,0.771464521,0.0,10.0,0.0,4.3,0
285.75,1104.543778,0.0,1.156527526,0.21,25.0,6.0,4.5,0
284.65,1202.996191,0.0,1.208714093,3.705,40.0,10.0,4.7,0
283.45,1289.513655,0.0,0.351741898,0.105,40.0,9.0,3.8,0
283.04999999999995,1369.6126550000001,0.0,0.068553605,0.0,10.0,0.0,3.5,0
282.84999999999997,1442.322189,0.0,0.18868511,0.0,10.0,0.0,3.6,0
282.34999999999997,1524.3085820000001,0.0,0.096461891,0.0,10.0,0.0,3.8,0
282.15,1605.2972260000001,0.0,0.061792457,0.0,10.0,0.0,3.5,0
281.95,1691.8915334,0.0,0.061461865,0.0,10.0,0.0,3.6,0
281.54999999999995,1786.0372685,0.0,0.060637107,0.0,10.0,0.0,3.2,0
281.25,1879.0867400000002,0.0,0.187112961,0.0,10.0,0.0,3.3,0
280.84999999999997,1916.298835,0.0,1.089964859,0.0,10.0,0.0,3.6,8
281.95,1770.8516747,64.41381628577102,0.503878345,0.315,40.0,9.0,3.8,77
285.25,1054.25466,252.33213302061645,0.605637121,3.705,40.0,10.0,4.0,201
288.25,285.026678,1066.7587934992862,0.845731112,0.315,55.0,4.0,3.6,318
290.34999999999997,214.707533,1889.7501188229064,0.243909172,0.0,10.0,0.0,3.6,404
292.54999999999995,221.64820693000001,2434.7531563817934,0.233097887,1.715,40.0,15.0,3.1,444
294.54999999999995,205.89136200000002,2607.683330936417,0.131473499,0.0,10.0,0.0,3.9,431
295.25,182.19293729999998,2470.349056702215,0.136918641,0.105,40.0,9.0,3.5,381
295.04999999999995,180.38141000000002,1973.9189606165949,0.726564359,0.21,25.0,6.0,3.6,289
293.65,203.838077307,999.8594297893708,0.931673956,0.0,10.0,0.0,3.7,152
290.65,273.230268,154.95311731869413,0.179214145,0.21,25.0,6.0,3.8,28
288.15,358.85890367,0.0,0.16261581,0.105,25.0,3.0,3.5,0
286.95,729.51092422,0.0,0.585739781,3.815,40.0,16.0,3.7,0
286.34999999999997,667.8124469999999,0.0,1.313115922,0.0,10.0,0.0,3.7,0
285.54999999999995,852.0404749999999,0.0,0.446202189,0.105,25.0,3.0,3.3,0
284.84999999999997,881.40517,0.0,0.396018017,0.105,25.0,3.0,3.1,0
284.04999999999995,970.62942,0.0,0.322317744,0.105,25.0,3.0,3.1,0
283.25,1060.6919318,0.0,0.29539734,0.735,55.0,4.0,3.2,0
282.54999999999995,1162.1616000000001,0.0,0.286517082,0.0,10.0,0.0,3.6,0
281.84999999999997,1271.529055,0.0,0.335278567,0.0,10.0,0.0,3.9,0
281.25,1380.9212558,0.0,0.111045398,0.0,10.0,0.0,4.1,0
281.04999999999995,1480.6332220000002,0.0,0.064735391,0.0,10.0,0.0,4.2,0
281.04999999999995,1570.709848,0.0,0.062661492,0.0,10.0,0.0,4.3,0
280.84999999999997,1656.028276,0.0,0.095945754,0.0,10.0,0.0,4.1,0
280.84999999999997,1716.5979499999999,0.0,0.253145607,0.105,25.0,3.0,4.1,0
281.15,1709.705365,34.53032006356809,0.257136399,0.21,25.0,6.0,3.7,42
281.75,1412.9721680000002,504.6943262517929,1.878381044,0.315,55.0,4.0,4.5,87
282.65,1189.61659,592.0052532808867,0.745305903,0.0,10.0,0.0,4.7,95
283.34999999999997,1216.1852439999998,1260.5102120049985,0.873368749,3.815,40.0,16.0,3.6,205
285.84999999999997,839.644362,2007.4991138318496,0.260475861,0.0,10.0,0.0,3.9,329
286.84999999999997,637.842574,1868.499509718048,0.716116974,0.105,25.0,3.0,5.2,293
286.15,591.552754,1332.719293559664,4.258833383,0.105,25.0,3.0,4.4,209
286.84999999999997,568.88472,926.3638623192506,1.724685346,0.315,40.0,9.0,5.0,146
286.34999999999997,650.040909,196.58190224940316,1.411831402,0.105,25.0,3.0,3.9,34
285.95,809.8849419999999,121.9355280400698,1.157978123,0.735,55.0,4.0,3.1,22
284.75,1008.4410260000001,0.0,0.221121596,0.0,10.0,0.0,4.2,0
283.84999999999997,1258.241322,0.0,1.02020229,1.715,40.0,15.0,4.2,0
283.34999999999997,1312.148694,0.0,1.447197018,0.0,10.0,0.0,2.2,0
282.84999999999997,1909.1082139999999,0.0,0.588333097,0.21,25.0,6.0,2.5,0
282.34999999999997,2087.05871978,0.0,0.28716948,3.705,40.0,10.0,2.4,0
281.84999999999997,2145.2032693,0.0,0.109549897,0.105,40.0,9.0,2.2,0
281.75,2170.8104829999997,0.0,0.061086519,0.0,10.0,0.0,1.9,0
281.25,2185.2613069999998,0.0,0.061279911,0.0,10.0,0.0,1.6,0
281.45,2182.703175,0.0,0.103154602,0.0,10.0,0.0,1.7,0
281.45,2184.27512,0.0,0.160526183,0.0,10.0,0.0,2.4,0
281.34999999999997,2198.45412,0.0,0.074080654,0.0,10.0,0.0,2.0,0
281.15,2235.568547,0.0,0.061233985,0.0,10.0,0.0,1.4,0
280.54999999999995,2292.15228,0.0,0.062574335,0.0,10.0,0.0,1.6,0
280.25,2340.298028,0.0,1.313684083,0.0,10.0,0.0,1.6,0
280.04999999999995,2358.45154,83.3146147397939,1.109926768,3.815,40.0,16.0,2.8,18
279.95,1943.6893710000002,168.70375321511233,1.412900813,3.705,40.0,10.0,2.8,29
280.75,1829.4965630000002,284.485048394317,1.276922002,0.0,10.0,0.0,3.1,47
280.75,2455.2034289999997,482.08325634995225,0.839956813,0.0,10.0,0.0,3.1,78
281.34999999999997,2491.131797,519.2575617788547,0.630451425,0.21,25.0,6.0,2.8,84
282.34999999999997,2322.5972839999995,836.3657041662099,4.035770261,0.0,10.0,0.0,3.2,133
282.45,2181.9932730000005,531.3929565860142,1.998576878,0.735,55.0,4.0,2.8,86
282.75,2114.68125,210.3098464244202,0.991865349,0.105,25.0,3.0,3.0,36
283.15,2108.907241,97.54320519510703,0.30348759,0.105,40.0,9.0,3.2,18
282.75,2144.564683,24.82863948518992,0.18446353,0.105,25.0,3.0,2.9,6
282.75,2178.2749200000003,0.0,0.257262034,0.315,55.0,4.0,2.0,0
282.75,1668.196086,0.0,1.226399243,0.315,40.0,9.0,3.0,0
282.75,1655.4137799999999,0.0,0.970955128,1.715,40.0,15.0,2.3,0
282.65,2419.442582,0.0,0.840680391,0.21,25.0,6.0,2.0,0
282.75,2632.127308,0.0,2.565248123,0.105,25.0,3.0,2.3,0
283.65,2609.972754,0.0,2.277703238,0.105,25.0,3.0,3.4,0
284.15,2526.4583759999996,0.0,0.541498574,0.0,10.0,0.0,4.6,0
283.75,2460.8783789999998,0.0,0.06251862,0.0,10.0,0.0,6.7,0
283.65,2424.036142,0.0,0.068237761,0.0,10.0,0.0,5.7,0
283.15,2408.651883,0.0,0.122958758,0.0,10.0,0.0,6.4,0
283.25,2385.922866,0.0,0.136143787,0.0,10.0,0.0,5.7,0
283.45,2363.545447,0.0,0.061134996,0.0,10.0,0.0,5.2,0
283.34999999999997,2353.29289,0.0,0.06081305,0.0,10.0,0.0,6.0,0
283.25,2339.2632169999997,0.0,0.717922284,0.0,10.0,0.0,6.4,0
283.34999999999997,2293.077626,71.49840477207245,2.015929453,3.815,40.0,16.0,5.7,20
283.25,1606.834575,329.89649333058827,1.28425906,3.705,40.0,10.0,6.0,55
283.45,1529.8714409999998,408.6337405224991,0.556363492,0.0,10.0,0.0,7.8,67
283.45,2209.1296880000004,418.5267060502322,1.657739085,0.0,10.0,0.0,6.3,69
283.34999999999997,2370.749013,340.0431095189241,2.818364716,0.21,25.0,6.0,7.7,57
284.25,2271.727827,616.639647592868,0.477900767,0.0,10.0,0.0,7.2,100
284.95,2118.814898,591.859016424061,0.244915196,0.735,55.0,4.0,6.5,96
285.15,2049.7798519999997,188.9755339783137,0.101561073,0.105,25.0,3.0,5.6,33
284.75,2048.81297,179.06847395811715,0.140603592,0.105,40.0,9.0,4.2,31
284.15,2111.0341399999998,122.6933655517262,0.184233723,0.105,25.0,3.0,4.4,22
282.84999999999997,2228.18744,0.0,0.239821657,0.315,55.0,4.0,5.1,0
282.34999999999997,1821.7672369999998,0.0,0.604014698,0.315,40.0,9.0,3.5,0
281.45,1963.370716,0.0,0.94851999,1.715,40.0,15.0,3.1,0
280.54999999999995,2842.6299639999997,0.0,1.256338967,0.21,25.0,6.0,2.7,0
280.15,3154.57314,0.0,0.355163772,0.105,25.0,3.0,2.2,0
279.25,3241.3324,0.0,0.554714669,0.105,25.0,3.0,2.9,0
279.54999999999995,3233.722460000001,0.0,0.36489077,0.0,10.0,0.0,2.2,0
278.65,3241.8130850000002,0.0,0.061162588,0.0,10.0,0.0,2.1,0
277.65,3263.4260400000007,0.0,0.061487468,0.0,10.0,0.0,2.3,0
277.45,3271.34015,0.0,0.127263412,0.0,10.0,0.0,1.9,0
277.45,3279.9672499999997,0.0,0.11513519,0.0,10.0,0.0,2.5,0
276.95,3300.5726300000006,0.0,0.106243504,0.0,10.0,0.0,2.0,0
276.75,3316.3844499999996,0.0,0.060217685,0.0,10.0,0.0,1.7,0
276.75,3275.11519,0.0,0.936780238,0.0,10.0,0.0,1.5,0
278.25,3138.13356,19.319589889896857,1.016900003,3.815,40.0,16.0,1.5,32
278.54999999999995,2469.319152,505.9008194861516,1.204134588,3.705,40.0,10.0,1.9,95
278.95,2138.573444,968.8367746473062,0.452990009,0.0,10.0,0.0,1.7,169
279.95,2606.5669910000006,1161.3414622625658,1.570672707,0.0,10.0,0.0,1.5,185
281.54999999999995,2474.74689,1249.839156547332,1.49216489,0.21,25.0,6.0,0.8,196
282.04999999999995,2251.76445,1644.3431081997835,1.983734448,0.0,10.0,0.0,1.3,253
280.04999999999995,2138.46418,1004.4101693477328,0.654512222,0.735,55.0,4.0,2.0,157
282.75,2038.102763,604.7991468378566,1.672856976,0.105,25.0,3.0,2.1,95
282.84999999999997,2039.5332970000002,480.8000894765589,2.232291067,0.105,40.0,9.0,1.7,76
281.84999999999997,2180.22286,98.1038534437292,1.200270271,0.105,25.0,3.0,2.3,18
280.54999999999995,2360.66433,0.0,0.262304336,0.315,55.0,4.0,1.4,0
280.25,2099.982798,0.0,0.766575171,0.315,40.0,9.0,1.9,0
279.84999999999997,2146.54561,0.0,1.257898762,1.715,40.0,15.0,1.7,0
279.75,2989.821844,0.0,0.555312507,0.21,25.0,6.0,1.7,0
279.75,3242.10845,0.0,0.481199817,0.105,25.0,3.0,1.3,0
279.54999999999995,3272.8888800000004,0.0,0.249226662,0.105,25.0,3.0,1.1,0
279.75,3231.777046,0.0,0.188202435,0.0,10.0,0.0,1.2,0
279.04999999999995,3198.5494999999996,0.0,0.071702604,0.0,10.0,0.0,1.0,0
278.75,3172.31061,0.0,0.060862439,0.0,10.0,0.0,1.2,0
278.65,3159.67736,0.0,0.060550889,0.0,10.0,0.0,1.4,0
278.25,3136.9222299999997,0.0,0.133537077,0.0,10.0,0.0,1.4,0
279.15,3098.05604,0.0,0.164541967,0.0,10.0,0.0,1.5,0
278.84999999999997,3073.243736,0.0,0.063957467,0.0,10.0,0.0,1.4,0
279.15,3048.22534,0.0,0.774404433,0.0,10.0,0.0,2.0,0
278.84999999999997,3003.43036,11.2552461040073,0.610967541,3.815,40.0,16.0,2.1,25
278.65,2377.568934,492.597367712172,1.66642145,3.705,40.0,10.0,2.1,98
279.75,1997.5044599999999,789.4132615208354,0.606863914,0.0,10.0,0.0,2.0,128
280.84999999999997,2224.30385,1314.795150966636,0.944350081,0.0,10.0,0.0,1.5,217
283.15,1701.8351109999999,2135.2052587628627,1.344206731,0.21,25.0,6.0,2.3,366
284.04999999999995,1412.86529322,1728.089527863258,0.402371717,0.0,10.0,0.0,2.8,270
284.15,1401.02715,801.037795541693,1.811371917,0.735,55.0,4.0,4.1,128
284.04999999999995,1539.7492430000002,442.6144555742774,2.187659731,0.105,25.0,3.0,4.4,72
283.75,1728.7742170000001,193.22224146263244,0.707745734,0.105,40.0,9.0,4.4,33
283.25,1926.9459100000001,24.602587071877547,0.167445878,0.105,25.0,3.0,4.0,6
282.45,2141.77744,0.0,0.14366635,0.315,55.0,4.0,3.7,0
280.54999999999995,1939.895844,0.0,0.5490354,0.315,40.0,9.0,2.8,0
281.25,2019.474365,0.0,0.617558471,1.715,40.0,15.0,3.3,0
279.34999999999997,2896.25666,0.0,0.782250688,0.21,25.0,6.0,2.6,0
280.25,3174.39104,0.0,1.315785886,0.105,25.0,3.0,2.7,0
278.75,3267.25037,0.0,0.247122234,0.105,25.0,3.0,3.7,0
278.84999999999997,3258.714234,0.0,0.103771704,0.0,10.0,0.0,3.7,0
278.45,3247.5793200000007,0.0,0.093093982,0.0,10.0,0.0,3.4,0
277.65,3256.12963,0.0,0.202901481,0.0,10.0,0.0,3.4,0
277.34999999999997,3266.5052299999998,0.0,0.065449837,0.0,10.0,0.0,3.4,0
277.15,3278.1034600000003,0.0,0.060744177,0.0,10.0,0.0,3.1,0
276.95,3284.88234,0.0,0.060856753,0.0,10.0,0.0,2.9,0
277.04999999999995,3277.77544,0.0,0.399897504,0.0,10.0,0.0,3.0,0
277.25,3245.1436400000002,0.0,1.479232265,0.105,25.0,3.0,3.5,0
277.65,3137.7262000000005,16.73656203988574,2.435131725,0.21,25.0,6.0,4.3,44
278.75,2390.9175450000002,181.7528105804415,1.44289395,0.315,55.0,4.0,4.2,165
279.65,1409.699611,889.8987678510322,0.108256898,0.0,10.0,0.0,4.3,284
281.25,1318.332897,1721.6980141379993,0.099507019,3.815,40.0,16.0,5.0,367
282.45,1032.582174,2278.954288309384,1.436085019,0.0,10.0,0.0,5.4,405
283.34999999999997,985.107381,2492.520467933847,0.57628701,0.105,25.0,3.0,5.9,398
283.75,907.304283,2327.4862196518447,0.588951237,0.105,25.0,3.0,5.8,344
283.75,824.427023,1734.194882872238,0.718609452,0.315,40.0,9.0,6.0,246
283.65,827.4181861999999,787.4870459305492,0.177568903,0.105,25.0,3.0,5.3,118
282.84999999999997,1001.6123,135.87477370211977,0.123272903,0.735,55.0,4.0,5.2,24
281.45,1277.91631,0.0,0.305039081,0.0,10.0,0.0,4.7,0
280.75,1705.1536173,0.0,0.516976411,1.715,40.0,15.0,4.3,0
279.54999999999995,1767.5491600000003,0.0,0.416443101,0.0,10.0,0.0,4.9,0
279.15,2534.6902999999998,0.0,0.655388431,0.21,25.0,6.0,4.3,0
