Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
2.76768e+07,735.6783,411.90216,218.99838,345.75635,530.2145,500.99243,414.53073,456.9091,409.5627
2.76804e+07,634.91547,407.763,217.81755,786.653,127.898705,306.84348,405.48694,967.388,66.58865
2.7684e+07,844.23065,431.04294,216.48218,82.61753,905.9988,472.7975,307.93207,0,689.28436
2.76876e+07,821.2179,488.09467,215.1556,194.65826,957.59644,542.9313,420.09772,226.82712,721.6677
2.76912e+07,779.17163,477.8661,215.48247,288.47217,811.6501,568.25024,454.96143,384.43176,625.75464
2.76948e+07,752.3208,456.69965,217.29738,330.93573,694.5936,569.7874,454.2207,464.3128,538.62823
2.76984e+07,738.7141,439.1957,218.24243,343.27304,617.8841,559.81586,441.71613,492.29312,476.9898
2.7702e+07,733.7197,427.6965,217.84126,343.24872,573.2674,546.1101,429.09924,493.77206,440.0071
2.77056e+07,736.7207,421.55905,217.03703,341.08365,551.65265,534.0012,421.53192,486.07455,422.47894
2.77092e+07,741.6901,418.16287,215.99045,338.8985,542.59875,524.23096,417.29373,476.93866,416.19492
2.77128e+07,745.23615,415.743,214.59558,338.10306,537.2817,516.21686,414.1493,470.95056,412.40677
2.77164e+07,626.2086,412.91458,212.8038,756.36487,134.22617,300.72284,410.379,960.6708,72.186966
2.772e+07,855.60455,416.35306,211.83897,66.16479,904.66254,477.02554,301.48328,0,688.4645
2.77236e+07,857.41583,486.18365,212.7877,191.95903,971.21765,560.6064,431.3184,236.30331,734.40045
2.77272e+07,830.8939,484.77667,214.94736,292.6715,841.8657,596.05756,477.51712,399.3999,650.8458
2.77308e+07,807.04877,467.35056,216.85963,335.1196,733.3531,602.5695,480.04468,480.29208,569.4479
2.77344e+07,790.0999,450.55862,217.47527,345.4863,659.23773,593.575,466.064,506.84537,508.58908
2.7738e+07,779.2715,438.3384,217.15988,343.80954,613.5449,578.2326,449.78458,506.00903,469.42892
2.77416e+07,773.34973,430.33823,216.45679,339.8309,587.4448,562.04584,436.60822,495.4144,446.9977
2.77452e+07,768.70074,424.73175,214.73677,335.24313,572.81696,546.83545,426.50266,483.20584,434.69556
2.77488e+07,765.21716,420.64777,212.68192,331.4681,565.0388,533.78766,419.13757,472.93353,428.14697
2.77524e+07,774.35095,420.6636,216.17424,337.51617,566.83026,527.58215,419.10153,468.72952,429.23682
2.7756e+07,794.22595,423.3326,223.65465,349.3283,575.39264,527.6423,423.55597,468.82565,435.41928
2.77596e+07,805.0411,424.05496,227.40993,354.02786,581.6316,527.0083,424.56058,467.80746,438.9284
2.77632e+07,809.6984,423.47614,230.17792,357.70142,582.784,525.47723,422.82504,468.19272,437.46298
2.77668e+07,711.4399,418.35376,230.26576,805.3197,134.55501,336.89047,412.07346,984.0864,72.91939
2.77704e+07,902.24817,437.10025,227.6442,94.30184,917.8174,503.4384,309.38657,0,701.9442
2.7774e+07,862.40485,489.55157,224.15858,197.08633,973.6038,562.259,410.57196,225.39412,730.244
2.77776e+07,807.7082,474.6353,218.90369,280.20486,828.45807,573.826,434.06497,378.34247,625.2083
2.77812e+07,759.78845,447.957,212.05202,309.89313,705.22833,561.14526,422.94348,452.63733,526.8008
2.77848e+07,723.8091,426.0914,206.08186,313.94754,620.5494,539.6406,403.5909,476.4617,455.5545
2.77884e+07,704.4257,412.4864,201.3441,310.92252,570.6411,519.0991,389.16162,476.15253,413.1848
2.7792e+07,704.3818,406.10318,197.5898,308.45413,547.2517,504.8273,384.18634,468.65857,394.61777
2.77956e+07,713.9872,403.7689,195.69888,308.50534,539.45605,496.82367,385.25397,461.20947,390.84137
2.77992e+07,721.9941,402.10403,193.9832,309.06796,535.2311,491.61993,386.41956,456.41592,390.00668
2.78028e+07,561.4636,399.4834,192.12227,686.7843,131.54018,240.79497,385.3079,911.4127,70.00075
2.78064e+07,802.05164,369.1983,192.88472,17.521084,864.6899,423.34402,248.06654,0,653.27704
2.781e+07,829.05023,456.3046,196.6264,161.76448,937.40735,522.2983,393.33972,232.78635,701.2908
2.78136e+07,829.3117,467.6951,203.33307,276.57156,825.87396,572.79224,456.01144,393.94623,627.827
2.78172e+07,830.08307,460.19724,212.82184,332.78934,734.80743,593.69354,472.10147,476.31265,558.3886
2.78208e+07,834.30023,451.15143,222.64487,356.27374,676.52545,597.9606,468.95782,506.56558,509.50357
2.78244e+07,840.1669,444.58585,230.7193,364.9775,643.562,593.55334,460.39145,509.7872,480.35828
2.7828e+07,845.49646,440.1421,235.94945,367.17783,626.1842,585.06274,451.57297,502.17358,464.79233
2.78316e+07,845.6572,435.60077,236.13873,362.8688,615.03125,573.1923,441.8191,490.7476,455.02234
2.78352e+07,839.72253,430.33405,231.95993,354.0809,605.6062,559.1075,431.3284,479.07083,446.8002
2.78388e+07,828.3898,424.28915,224.62926,342.5607,595.9511,543.8239,420.3256,468.34982,438.13937
2.78424e+07,813.1363,417.8062,215.5191,329.98,585.66156,528.24854,409.37756,458.91904,428.64548
2.7846e+07,797.0528,411.7342,206.68771,318.91913,575.9168,513.9028,399.7464,451.21817,419.4342
2.78496e+07,780.3309,406.09277,199.371,311.45203,564.0463,500.98,391.03146,446.70584,408.22403
2.78532e+07,588.7887,399.03723,193.36154,682.3544,127.828384,234.11311,379.71384,898.4216,67.40027
2.78568e+07,788.4234,340.3582,186.51811,2.5847862,813.6032,405.26685,213.67136,0,610.3934
2.78604e+07,779.78955,427.32535,179.18623,134.62416,871.3822,488.2697,346.9138,217.5833,645.169
2.7864e+07,739.8592,433.79968,172.5399,224.05487,749.5877,517.6659,392.81207,362.01752,559.5028
2.78676e+07,701.044,419.14795,166.97807,257.06354,644.52106,516.76996,392.32806,430.69666,475.66168
2.78712e+07,676.61926,404.18417,162.267,263.37076,575.0869,504.18668,379.5573,452.5087,415.9691
2.78748e+07,662.1141,392.8515,157.95836,259.89752,533.35925,488.24686,366.6175,451.14767,379.77444
2.78784e+07,655.7937,385.33398,153.95029,254.8257,510.97467,473.6253,357.9252,441.8056,361.42078
2.7882e+07,653.41766,379.96744,149.66806,249.5064,499.55902,461.30054,352.488,431.36972,353.5212
2.78856e+07,651.3963,375.43622,145.5159,245.5193,490.81702,450.80096,348.15115,423.72406,347.7659
2.78892e+07,379.09183,370.50763,142.21016,531.78284,118.85941,105.3613,343.36856,800.60034,61.653133
2.78928e+07,619.85175,241.48798,140.61662,0,722.10925,288.95947,128.02615,0,536.30426
2.78964e+07,676.51874,371.24368,140.45717,126.452805,788.9607,408.51965,298.3848,214.87064,581.6199
2.79e+07,692.2502,406.69656,141.16685,208.53711,701.98816,476.985,382.28058,359.0773,524.0168
2.79036e+07,696.0571,409.75674,142.68417,241.5356,626.0803,506.69702,405.7374,428.5306,464.6593
2.79072e+07,695.3502,402.78607,144.20772,250.00508,573.5681,512.3702,401.17194,450.05698,419.30585
2.79108e+07,692.9303,394.39124,145.10844,249.32541,540.7671,505.07672,387.69434,447.83835,389.50952
2.79144e+07,690.6882,387.44888,145.71661,247.305,521.76526,492.60953,374.59628,437.63525,372.037
2.7918e+07,689.40857,382.31104,146.1885,246.21938,511.715,479.3526,364.65063,426.89917,362.8466
2.79216e+07,687.82043,378.12888,145.78581,244.94946,506.17578,466.71967,357.0935,417.8357,357.71152
2.79252e+07,687.9279,375.29138,146.06427,245.64146,504.30362,456.57773,352.50443,411.67462,355.4808
2.79288e+07,691.97815,374.25632,148.4716,250.03992,506.27884,450.27615,351.33655,408.72113,356.1114
2.79324e+07,698.4511,374.17047,152.09808,255.97507,510.33463,446.93942,351.78677,407.61765,358.13882
2.7936e+07,697.0752,371.57697,152.58798,256.55215,507.1435,441.41547,347.41718,406.0053,353.64264
2.79396e+07,426.51978,363.193,147.99232,557.78955,114.29674,106.97193,332.45016,798.4781,57.71285
2.79432e+07,631.6229,236.75995,142.34438,0,713.12256,280.1325,119.34945,0,527.3503
2.79468e+07,657.82477,358.04907,138.55289,115.19579,769.86395,384.49823,269.5876,200.06915,556.99774
2.79504e+07,652.98883,387.93204,136.44441,191.91225,673.1095,439.18576,339.25134,332.3769,485.59692
2.7954e+07,643.9151,388.1737,135.19269,222.5295,590.8389,459.60114,356.66608,396.58618,417.9907
2.79576e+07,637.60504,380.48886,134.03502,230.10365,535.738,460.85107,352.23688,417.43497,369.7611
2.79612e+07,636.0033,372.88748,132.60649,229.58131,503.76425,453.52228,342.99838,417.24655,341.4241
2.79648e+07,638.8273,367.38013,130.77528,227.41273,487.8811,444.05243,335.97128,409.96628,328.2431
2.79684e+07,641.2721,362.9154,128.2893,224.3425,479.9289,434.10858,330.5586,401.3646,323.05765
2.7972e+07,642.24255,359.0732,125.74658,222.42021,473.32828,424.65677,326.08252,395.33344,318.83133
2.79756e+07,351.72812,354.56033,123.40067,494.31595,115.038155,63.86488,321.02066,759.99646,57.039536
2.79792e+07,589.3444,206.65439,121.38446,0,688.54,248.29193,120.02949,0,504.0977
2.79828e+07,649.45496,345.4543,120.460106,114.72656,752.81854,370.56323,279.76538,202.7137,542.87146
2.79864e+07,669.825,386.2319,120.776886,188.3298,671.4499,442.2585,357.06604,337.25638,485.72696
2.799e+07,677.384,392.68976,122.60616,218.8139,600.6546,474.88098,378.72433,402.49463,428.89453
2.79936e+07,682.77936,388.93845,126.828156,230.96718,554.12823,484.65936,376.8186,424.60297,388.33368
2.79972e+07,688.55176,383.78552,132.02829,236.94958,527.896,482.50702,368.21158,425.55832,364.52692
2.80008e+07,693.94806,379.44275,136.54384,240.54752,514.6005,474.76648,359.539,418.70898,352.51483
2.80044e+07,699.8817,376.6301,140.721,244.45944,509.62833,465.93204,353.58276,411.24063,348.19165
2.8008e+07,706.0255,374.93015,144.39165,248.60321,509.26602,457.91162,350.06506,405.4822,347.86118
2.80116e+07,711.4762,373.69763,147.17198,252.07237,510.869,451.08963,347.81653,401.48846,348.8794
2.80152e+07,717.23175,373.12888,149.99205,256.1205,513.951,446.16345,346.97046,399.3527,350.68167
2.80188e+07,726.18713,374.09753,154.82686,263.56558,519.7615,444.51685,348.78967,399.63556,354.38824
2.80224e+07,733.45654,374.84387,160.0805,271.85883,522.42096,443.9023,349.8114,401.99298,355.06287
2.8026e+07,527.496,370.43256,161.80461,626.0147,120.83507,163.51286,341.0109,837.5571,60.612545
2.80296e+07,723.93536,292.43027,159.57419,0,773.7132,336.51517,157.03185,0,574.7824
2.80332e+07,715.9721,388.04184,156.56616,121.85207,820.1344,422.1249,289.68246,197.51215,591.2869
2.80368e+07,675.49255,400.25638,153.1021,203.07587,696.08057,453.65265,337.8041,324.41992,495.30347
2.80404e+07,633.9407,388.62225,148.59396,232.32623,589.59015,452.97137,338.56033,384.20334,406.00504
2.8044e+07,616.40857,376.27838,144.70172,239.49788,524.6156,442.54068,328.76367,404.6894,347.54025
2.80476e+07,614.86945,367.98206,140.73538,238.85463,490.8585,431.37814,321.6848,406.43512,317.5736
2.80512e+07,625.23016,364.7086,139.93729,241.22469,478.96542,424.70316,321.74487,403.22437,309.28156
2.80548e+07,642.94434,364.71164,141.56444,246.65648,480.17892,423.03622,326.83566,400.36868,313.82422
2.80584e+07,658.258,364.56653,142.58147,250.81589,482.09192,422.3951,330.69406,399.04987,318.85123
2.8062e+07,433.2481,362.5525,142.43272,574.0984,121.03666,115.08589,330.77805,807.8909,58.801704
2.80656e+07,675.0552,264.14764,141.18785,0,755.4068,299.95792,135.3125,0,553.64343
2.80692e+07,720.62585,380.18842,140.56213,127.16865,819.30743,412.32315,297.3196,206.40417,588.8876
2.80728e+07,730.937,407.80124,141.26033,212.7794,722.7006,473.95837,375.53543,344.049,520.1402
2.80764e+07,730.90564,406.96613,142.94098,248.11073,639.885,499.23083,396.6939,411.51562,454.34256
2.808e+07,727.83594,398.7617,144.85411,258.0933,583.4167,502.8215,392.09982,433.70853,406.5013
2.80836e+07,722.9812,390.15085,145.59111,257.41916,547.971,494.66257,379.0725,432.91162,376.09955
2.80872e+07,720.2956,384.20395,147.08534,256.8763,528.68036,483.0935,367.81046,424.94482,360.27686
2.80908e+07,723.6951,381.93518,151.40257,261.76282,522.14264,473.86887,362.51666,418.138,355.89404
2.80944e+07,728.30066,380.77002,155.10909,266.2283,521.146,466.28397,359.5686,412.85968,356.2145
2.8098e+07,729.20917,378.6749,155.59976,265.97275,520.1965,458.34692,355.5579,407.8179,356.06693
2.81016e+07,726.755,375.83566,153.83896,262.83414,518.36707,450.1852,350.66257,403.14362,354.46448
2.81052e+07,722.92694,373.02005,151.48988,259.561,516.387,442.6619,346.08475,399.34903,352.14124
2.81088e+07,715.36487,369.49606,148.56116,256.37027,510.08487,434.794,340.26492,397.0897,345.6972
2.81124e+07,467.66116,362.8808,145.4647,571.9669,116.5287,120.91138,328.693,801.18585,57.520634
2.8116e+07,670.552,262.27075,143.72182,0,744.46063,295.15103,125.93167,0,549.9287
2.81196e+07,680.5928,371.13794,141.46155,118.08592,794.9057,391.9426,270.3182,197.30511,570.7884
2.81232e+07,660.0758,391.58115,137.7659,194.06299,683.2759,437.0211,331.37302,325.2862,485.38647
2.81268e+07,629.2025,384.23865,133.55206,219.92534,584.11816,446.55893,339.21613,385.1268,403.9489
2.81304e+07,580.19135,369.53152,129.93352,222.62213,504.38358,433.0732,324.3555,402.0654,339.6872
2.8134e+07,528.0774,356.19046,128.97539,223.56598,448.2382,409.71344,308.71548,401.50726,297.68854
2.81376e+07,533.4885,352.68387,130.32388,228.96146,434.4424,397.68814,306.3534,397.9581,285.59082
2.81412e+07,566.86255,353.89078,130.52977,232.73288,440.56055,395.5082,311.57855,394.29498,290.48425
2.81448e+07,594.3808,354.61612,129.4688,234.36745,447.28854,396.35236,316.25226,392.1162,297.44815
2.81484e+07,350.04504,353.37033,128.43764,531.13367,117.142784,68.64365,317.7544,778.53534,55.72243
2.8152e+07,607.87854,237.57103,128.3778,0,726.2118,256.5209,124.78277,0,529.4205
2.81556e+07,669.4285,363.58655,128.01598,121.77588,787.19885,376.5033,285.31183,203.88942,563.9125
2.81592e+07,684.8516,395.8805,127.772125,200.15901,693.16144,446.6092,362.7306,338.95648,497.95142
2.81628e+07,689.4167,397.96628,129.69571,233.21927,613.8932,478.54987,384.5998,405.11646,435.55542
2.81664e+07,694.7054,392.98337,135.07178,247.80899,563.49866,489.02817,383.80615,428.6412,393.0487
2.817e+07,704.77026,389.17386,143.51244,258.62958,538.147,489.79315,378.33325,432.06857,371.13235
2.81736e+07,715.53485,386.6488,151.06874,266.04303,527.3081,485.51288,372.4868,427.36554,362.14526
2.81772e+07,721.28796,383.59607,154.29845,267.1262,521.63586,477.10703,365.45575,419.43802,357.93048
2.81808e+07,721.9636,379.95242,153.93556,264.08246,517.5008,466.523,357.9747,411.29904,354.843
2.81844e+07,719.3856,376.26047,151.7459,259.8651,514.03705,455.62167,351.1348,404.46713,351.85068
2.8188e+07,713.15186,372.03247,147.54462,253.68083,509.68262,444.48648,343.9685,398.3422,347.62122
2.81916e+07,701.54224,366.62222,140.65826,244.1185,502.7062,432.1841,335.2755,391.91858,340.87775
2.81952e+07,685.68115,360.67957,133.7204,235.59592,491.30908,419.53925,325.74243,387.20648,330.15396
2.81988e+07,370.55023,350.82565,125.066986,506.85074,108.70737,49.584827,309.4087,755.62213,52.105667
2.82024e+07,558.4741,179.95674,113.907875,0,639.6538,217.8234,104.03682,0,463.54196
2.8206e+07,499.92596,313.49078,103.353035,87.77507,643.33923,309.383,228.89944,174.94263,463.01895
2.82096e+07,303.00363,344.22342,93.44362,136.48375,460.89227,328.5425,272.34393,272.15222,340.3601
2.82132e+07,167.12708,341.52194,85.71401,150.30661,325.5287,312.93488,270.19916,319.45587,234.22833
2.82168e+07,169.87627,330.76294,80.81399,152.69368,272.18793,297.4244,256.27982,340.1133,179.45638
2.82204e+07,247.92957,323.8961,80.30469,158.67741,272.76898,293.12552,250.8381,348.70224,166.63661
2.8224e+07,366.059,328.72064,91.481575,183.05551,316.7495,308.6736,266.55447,358.88422,180.98837
2.82276e+07,480.40063,339.4713,109.22807,214.73163,372.00647,335.77762,292.5212,370.61716,211.0106
2.82312e+07,563.00635,348.47714,124.93022,239.63654,412.20605,362.02945,313.70328,380.75015,241.5677
2.82348e+07,419.34592,354.60358,138.45985,600.59235,122.69324,111.836235,327.83545,817.53625,57.880283
2.82384e+07,699.7641,318.56854,151.27684,0,829.134,308.9487,187.15417,0,612.1899
2.8242e+07,762.0682,416.63336,162.84976,149.3276,891.4672,426.23276,340.53445,211.00775,643.8824
2.82456e+07,779.5042,434.61023,174.95145,257.99265,778.2143,496.76733,412.99835,354.84973,564.08777
2.82492e+07,786.55,430.05554,185.55899,308.65652,686.31323,530.13116,433.02618,427.59448,492.30942
2.82528e+07,791.2666,421.6294,193.6552,326.83328,626.6369,540.2089,429.78122,453.84552,442.66708
2.82564e+07,796.1542,415.19897,199.8182,332.50903,592.9373,538.14185,420.28384,456.86203,414.3234
2.826e+07,801.53766,411.49817,204.4581,334.819,576.4516,530.9887,411.714,451.434,401.29913
2.82636e+07,807.8723,410.0032,208.296,337.38055,570.6569,523.0824,406.26193,445.10672,397.83725
2.82672e+07,815.27185,410.03998,211.89159,341.12842,571.1845,516.5744,403.89325,440.75906,399.61005
2.82708e+07,823.5326,410.94443,215.40482,345.64755,575.16943,512.19794,403.5829,438.69855,403.73053
2.82744e+07,824.50195,409.4782,213.95131,342.58243,575.79987,505.88318,399.6848,435.3567,404.29413
2.8278e+07,816.47894,405.3552,207.35657,332.22748,571.278,496.26785,391.7392,430.117,399.89996
2.82816e+07,805.7751,401.47375,202.09105,326.14938,563.5152,487.0485,384.41644,427.9539,392.33978
2.82852e+07,662.48456,395.06128,197.83727,739.26074,127.41105,262.98947,372.17377,916.1736,64.10806
2.82888e+07,841.57263,374.2856,191.3478,37.637768,847.58765,427.44308,235.14987,0,635.08826
2.82924e+07,752.39246,439.50903,183.95634,144.23495,862.37256,481.75607,341.926,198.14174,634.91437
2.8296e+07,559.6301,428.35773,172.53464,220.50127,657.6177,469.93353,362.40723,317.52484,491.36606
2.82996e+07,321.17657,398.19852,155.21487,234.92293,455.2371,415.38315,339.9754,368.9825,343.80338
2.83032e+07,210.8351,370.73987,141.66292,230.1254,339.61206,362.6097,311.40604,388.40244,248.69267
2.83068e+07,273.06213,356.4289,133.75891,227.97398,316.78635,338.70667,298.29355,394.23535,217.80441
2.83104e+07,387.55975,353.54337,130.12132,231.45024,344.40753,339.7062,302.85638,396.43002,219.45581
2.8314e+07,479.1939,354.3388,128.8789,235.83041,378.605,351.76245,313.05707,396.86963,235.05264
2.83176e+07,534.2505,354.39352,127.46307,237.76884,399.73132,364.13406,320.06522,396.72592,251.69052
2.83212e+07,303.23065,352.6783,126.458916,539.9069,111.99788,44.536606,322.3477,788.155,52.122654
2.83248e+07,567.377,243.7642,127.47866,0,726.4453,231.47705,126.8863,0,531.9123
2.83284e+07,636.75635,368.48495,129.26422,125.54133,779.9959,352.55707,289.93573,206.67929,565.607
2.8332e+07,646.02905,398.5855,129.28949,205.13702,675.2366,429.85306,369.26868,344.19977,497.03363
2.83356e+07,639.8355,398.57187,129.93103,236.09755,588.3445,466.73013,390.53473,410.6864,431.84006
2.83392e+07,634.3996,390.86957,131.67763,244.68135,531.36035,478.18237,386.25912,432.2175,385.4487
2.83428e+07,631.00885,382.8681,133.14665,244.66653,497.87955,475.1938,374.01108,431.28778,357.2107
2.83464e+07,628.83826,376.31213,133.63333,242.05144,479.4688,465.24295,361.5598,422.1892,341.786
2.835e+07,628.1097,371.46454,133.60123,239.7843,470.48132,453.26175,351.8357,412.28458,334.488
2.83536e+07,628.58844,367.89835,133.3098,238.37563,466.9345,441.83228,344.91852,404.22552,331.5555
2.83572e+07,629.2741,364.9771,132.56425,237.07413,466.01254,431.7304,339.74783,398.18594,330.29794
2.83608e+07,629.6391,362.29785,131.32515,235.44124,466.07495,423.03882,335.41537,393.61026,329.24008
2.83644e+07,630.07404,359.919,130.07785,234.05472,466.69495,415.8826,331.8255,390.1858,328.11984
2.8368e+07,628.18036,357.11673,128.75368,233.07278,463.67322,409.1968,327.3858,388.43524,323.42813
2.83716e+07,350.28992,350.89035,126.44949,520.67865,110.49841,63.922764,316.7212,768.3575,53.252075
2.83752e+07,570.5404,215.02249,123.44778,0,687.0585,237.61275,114.306465,0,502.91275
2.83788e+07,603.41876,341.65204,120.673164,107.53509,733.4439,343.59335,256.05563,193.28456,526.10046
2.83824e+07,584.6698,370.89462,117.48702,173.73128,626.7739,399.0232,315.0602,317.3199,448.9327
2.8386e+07,546.96515,366.16394,112.849045,192.52013,527.86163,411.81482,317.18823,372.08496,369.36273
2.83896e+07,531.02814,357.1052,110.16404,197.51883,467.9943,408.9431,307.53058,389.3691,316.12665
2.83932e+07,540.72986,352.5838,110.332306,202.8837,443.04178,405.2234,304.96262,391.90787,292.80493
2.83968e+07,561.1683,350.84695,111.90314,208.37584,436.87772,402.7182,307.35855,389.25546,288.2871
2.84004e+07,580.7784,350.10947,114.012436,213.16919,439.17313,401.06705,310.8941,385.47958,292.5308
2.8404e+07,595.2988,349.2705,115.7841,217.34334,441.5992,399.29004,313.0827,383.30386,296.4191
2.84076e+07,332.38248,347.3432,117.459595,503.7957,114.66131,57.640816,312.9437,759.62555,54.754364
2.84112e+07,588.3839,220.52667,119.385376,0,710.7616,244.50938,122.21508,0,518.6328
2.84148e+07,655.6779,352.86737,121.48974,118.97157,771.5693,366.4075,281.3284,200.98637,553.37604
2.84184e+07,674.40137,388.99152,123.287865,195.76544,680.5008,438.91586,358.20825,333.99197,489.61307
2.8422e+07,677.5886,391.8345,123.92623,224.40787,601.14526,470.59805,377.6957,397.56137,426.81757
2.84256e+07,674.20233,384.36588,123.65288,229.50015,545.75696,476.65244,371.17624,416.9391,379.78415
2.84292e+07,669.8486,376.0515,123.59608,227.90182,511.67938,469.6846,357.83817,415.21957,350.24292
2.84328e+07,666.6944,369.62305,123.980965,226.3157,492.64258,457.81696,345.92505,406.67065,334.23184
2.84364e+07,665.43585,365.31247,124.817116,226.4073,483.43814,445.54453,337.6823,398.0106,327.17004
2.844e+07,665.33136,362.34595,125.59299,227.27,479.70233,434.62012,332.31497,391.25644,324.76596
2.84436e+07,665.5796,360.06326,125.993034,228.04526,478.69046,425.46912,328.61774,386.45444,324.23508
2.84472e+07,665.26587,357.89978,125.668945,227.91702,478.5052,417.71817,325.3944,382.85074,323.79935
2.84508e+07,663.0451,355.31186,124.021576,225.86575,477.6306,410.47202,321.57275,379.51917,322.22992
2.84544e+07,659.7957,352.73126,122.16958,224.69156,474.00644,403.99332,317.79388,378.1801,317.62415
2.8458e+07,384.6924,349.11615,121.0936,511.95023,115.38081,60.76018,312.72607,757.36115,55.355946
2.84616e+07,606.6995,211.47673,118.22684,0,688.79407,240.95308,115.32617,0,500.04214
2.84652e+07,632.1596,338.13977,112.19732,102.196396,736.1011,348.90186,257.07062,190.29128,523.01917
2.84688e+07,602.7438,365.16934,102.80171,156.87012,626.40717,398.54114,309.65564,308.79034,441.93362
2.84724e+07,539.02716,355.41818,88.61174,160.50739,514.7064,399.70135,301.2617,356.3153,352.06332
2.8476e+07,491.502,338.785,75.09,148.6359,437.7867,381.15488,276.98886,365.38718,284.58926
2.84796e+07,473.9841,327.70596,66.81556,141.96227,398.506,362.96262,261.74484,361.36246,248.47017
2.84832e+07,476.1181,322.26172,62.100945,140.86703,383.9259,350.70386,257.93176,355.225,236.25128
2.84868e+07,486.93112,320.05566,60.87675,143.95564,382.28943,344.10757,260.51315,350.61496,237.61574
2.84904e+07,501.63843,319.61185,62.98143,150.89212,384.80334,341.86554,265.3393,349.37036,242.67955
2.8494e+07,160.03168,319.19757,67.914055,361.47266,103.91517,0,269.677,658.6898,47.77212
2.84976e+07,436.4753,162.67537,75.92097,0,620.2246,177.58849,106.50048,0,445.43973
2.85012e+07,549.8581,310.7327,84.10859,103.67861,682.48157,302.65625,252.37154,191.48865,480.685
2.85048e+07,601.4567,359.93536,93.84307,172.85857,616.17847,386.48764,327.26865,318.99124,433.7142
2.85084e+07,634.39514,374.01987,104.83708,207.59203,561.76843,432.53693,353.30408,382.39917,389.61465
2.8512e+07,653.96985,373.60577,112.26437,219.45436,524.82104,450.69675,353.35623,403.05426,356.73785
2.85156e+07,664.246,368.72394,116.285805,221.1989,501.89896,451.65485,343.92062,402.33948,335.44193
2.85192e+07,672.9387,364.86688,120.53298,223.95503,491.1733,446.0118,335.7702,395.63354,325.2757
2.85228e+07,681.7411,362.84857,125.189095,228.93349,488.48734,438.88666,331.19464,389.307,322.6349
2.85264e+07,692.18536,362.73813,130.79398,236.50868,491.40793,433.36536,330.4565,385.75348,324.9742
2.853e+07,704.4687,364.05634,137.28323,245.86168,497.86063,430.4834,332.49905,384.95245,330.1233
2.85336e+07,716.169,365.52112,143.0001,253.87025,505.03336,429.1646,334.8567,385.30295,335.491
2.85372e+07,727.4906,367.239,148.45816,261.4641,512.5248,429.26883,337.5939,386.5687,340.73395
2.85408e+07,735.6265,368.31006,153.54553,268.94742,515.90765,429.60855,338.86472,389.37955,342.15964
2.85444e+07,496.51215,361.37228,150.30473,607.8335,115.99757,122.999016,326.04456,814.9462,56.10109
2.8548e+07,658.1034,230.99028,135.07901,0,677.76685,286.95557,109.92329,0,494.8456
2.85516e+07,397.9274,337.22333,115.114075,85.34874,579.9782,334.66718,235.46036,146.52406,439.92926
2.85552e+07,98.06814,355.25998,99.14764,137.9231,346.71533,314.49966,280.19803,229.3972,276.3441
2.85588e+07,0,346.4504,89.23673,156.13731,196.17169,274.34747,280.1858,280.1847,157.2119
2.85624e+07,8.547418,331.78372,84.44505,161.94754,153.98459,246.18451,266.01657,311.7155,108.95866
2.8566e+07,123.17227,324.33856,84.169945,169.80849,198.67401,245.29085,260.92966,330.4076,102.19735
2.85696e+07,271.89157,324.5217,86.30681,180.35007,263.87436,260.70578,268.8715,342.1323,119.00933
2.85732e+07,382.85983,325.75214,87.66966,186.86978,313.10275,279.41498,278.50372,347.6624,144.28972
2.85768e+07,447.15372,325.5144,87.39127,189.13675,339.47073,296.3969,283.91425,349.89682,169.09271
2.85804e+07,166.10687,323.4782,87.09849,444.04736,99.26092,0,284.86465,701.16266,42.332607
2.8584e+07,437.45642,169.95271,87.57701,0,634.293,172.54037,110.33913,0,454.5777
2.85876e+07,530.82983,315.97552,89.09851,102.68339,679.4432,287.2146,256.2007,186.12834,479.26483
2.85912e+07,563.41156,360.32947,92.35379,169.81595,590.91943,365.22528,328.68884,310.03998,419.97052
2.85948e+07,575.76514,369.8909,97.26397,199.7758,520.37085,407.01764,350.6789,371.387,366.5429
2.85984e+07,584.11523,368.13943,103.30409,212.27856,476.8312,424.5375,350.27066,393.08807,330.84103
2.8602e+07,593.7031,364.45245,109.73941,219.0075,454.8029,428.4845,343.48987,395.44855,312.05197
2.86056e+07,603.57874,361.36945,115.330376,223.61537,446.2386,425.54422,336.62637,390.6899,304.74924
2.86092e+07,611.225,358.8435,118.993996,226.1467,444.4809,419.26904,330.82312,384.4204,303.28076
2.86128e+07,615.45166,356.58246,120.71163,226.89694,445.53436,411.74026,325.99387,378.85495,303.9069
2.86164e+07,618.9388,354.8538,121.69429,227.61955,448.22397,404.8011,322.5649,374.9887,305.4033
2.862e+07,621.92737,353.41095,122.11721,228.16,451.40042,398.8963,319.95953,372.46204,306.799
2.86236e+07,626.7696,352.82523,123.38387,230.44379,455.74405,395.037,319.0059,371.5676,308.80972
2.86272e+07,635.033,353.2855,126.976395,237.03104,458.9942,393.73514,319.65787,373.94153,309.58923
